,time,id,icij_sar_id,originator_bank,filer_org_name,beneficiary_bank,Transaction_amount_BTC,Transaction_amount_USD,Price,Sender,Receiver,Hash,originator_bank_country,beneficiary_bank_country,number_transactions,amount_transactions
24196,2016-04-04,229424,3118,Wells Fargo Bank N.A.,Barclays Plc,Barclays Kenya,7024.0,2941154.6422222215,418.7293055555554,"1MBibXAjxUszLvbKTSLbNHtD5T8pDy6Ssp
1ArpLyYPSm4MK9YdkkWbce4B712jWUBSAY
1CLgyxxC2bzhdWtiTd6GWdUZywskH1xUjU
1ELLVTNyASqmJrqRW9jj8nvCSaxwZTUpcH",1EoBkBJhSdYKS1s8KtXqiVNbLepBTiB5Mi,fb271a5c6d601ae9d02587abe60e911f2ce2df5b82c1ecd8a07ab22dfc13eb17,United States,Kenya,8.0,76000.0
24201,2016-09-23,227081,3132,Banco Itau International,China Investment Corporation,Bank of China,4915.60245617,2934037.12709,596.8825089605733,1LZtroP2jnBD6nzKisUoJtkdhXnxyQiLx9,1LWqd4sb2wzjS89rnGN55TECPnDWD4HvuC,f2be8b441ce17f5d7735135599871c3347cfd4652c9d6ba2bb6e91359c69ba1e,United States,Macau,2.0,255027.75
24218,2016-09-23,231169,2784,Societe Generale Private Banking,Société Générale SA,Compagnie Bancaire,4915.60245617,2934037.12709,596.8825089605733,1LZtroP2jnBD6nzKisUoJtkdhXnxyQiLx9,1LWqd4sb2wzjS89rnGN55TECPnDWD4HvuC,f2be8b441ce17f5d7735135599871c3347cfd4652c9d6ba2bb6e91359c69ba1e,Switzerland,Switzerland,1.0,200000.0
24235,2016-04-08,227083,3132,Credit Suisse AG,China Investment Corporation,Bank of China,3030.0,1277317.5266903916,421.5569395017794,"1LzR3f3AvVFvXR8Svw9gfTokypUJgGu5C6
1EgW93XuEnWjbXXu7BxtdYdJChrwmTCuWd
1BdHuBMkVL1egaV57DozTCmvgxm3kszFwU
17CA1FiCn4Wwso3F4H3BM88DfdQKaHxKU
1DgTSpcnK2M7yhXxPQF4cN2tEQsAJG6ssY
1FXcUPLdTbBbx4HammG2z2GnSBXab2KuhJ
148Qf88mBqmkMpWNyiF1erjQ8dL41Pqm2B
1PQzP6QKSrQpfZJ8y5LwTvczq9jvNG9voG
1KaSKMRpWXTx67ZVYDu6sSH2d3x74wP7qV
1BTNxL88WPgwkMSL1r6XT8nwipv5daoFF2
1NEaM3fHBjb9QWfm9VXu2KGBCoSUbmqvk1
1Gm1MPMDyaumUTdr17C57oQGPMaccmBA6b
1MeFGgjXGj1RpEfRsi3pg4nNXKrj37QUm5
1KkWgu7EQJeaCZCcAETAynUvTgk7hgdJ17
1MHyfLh5EEWVxnKbNaggsKeBwoQcwqFjrc
1EQC91U2iHBT5jqGGsRfuvDxjXzyRziizs",3BT57Z3DXs5Tbeaqe31EZLUbc4fDDrYGHm,a62482ed52c4f9d25ae833fbce645295acf90c8b6a3af36ab88fb92bf41b112b,Switzerland,Macau,4.0,679000.0
24252,2015-11-20,227418,2282,Alfabank,The Bank of New York Mellon Corp.,Banco De La Produccion S.A.,3189.28644813,1024024.28746,321.0825694444445,172qmdfbVX8BRyUcaFjaToFkzxCSp5HQfH,1pzgoAAWr1DUGD4X1C39zXkJBGWAYj8b7,634480ed15544e8e6b23db32542cc5b2d40140cdf19a7502b46b3f4e52b7158a,Russia,Ecuador,1.0,270.0
24341,2015-11-20,232710,2479,Banka Celje D.D. ,The Bank of New York Mellon Corp.,JSC Norvik Banka,3189.28644813,1024024.28746,321.0825694444445,172qmdfbVX8BRyUcaFjaToFkzxCSp5HQfH,1pzgoAAWr1DUGD4X1C39zXkJBGWAYj8b7,634480ed15544e8e6b23db32542cc5b2d40140cdf19a7502b46b3f4e52b7158a,Slovenia,Latvia,2.0,310000.0
24430,2015-10-27,227420,2282,Primorye Bank,The Bank of New York Mellon Corp.,Banco Del Pichincha,6728.17683207,1963037.57387,291.7636713286713,19Y35VxmnudZPjoZomqXVT9wTnadcG98yw,1PbFvTtdiLMAZGsEE3R43w6mLnWKDSe35m,1706684452de94f0bb848daf61766a88cb85de4b1b1a1debaf4bf7ec415efabc,Russia,Ecuador,5.0,8350.0
24435,2015-10-27,232708,2479,Kredobank,The Bank of New York Mellon Corp.,"ABLV Bank, AS",6728.17683207,1963037.57387,291.7636713286713,19Y35VxmnudZPjoZomqXVT9wTnadcG98yw,1PbFvTtdiLMAZGsEE3R43w6mLnWKDSe35m,1706684452de94f0bb848daf61766a88cb85de4b1b1a1debaf4bf7ec415efabc,Ukraine,Latvia,6.0,258841.41
24440,2015-10-27,234294,4293,Bank of Taiwan,The Bank of New York Mellon Corp.,DBS Bank Ltd,6728.17683207,1963037.57387,291.7636713286713,19Y35VxmnudZPjoZomqXVT9wTnadcG98yw,1PbFvTtdiLMAZGsEE3R43w6mLnWKDSe35m,1706684452de94f0bb848daf61766a88cb85de4b1b1a1debaf4bf7ec415efabc,Taiwan,Singapore,1.0,3240000.0
24445,2015-10-27,234298,4293,SCSB Savings Department Branch,The Bank of New York Mellon Corp.,Ping An Bank Co Ltd,6728.17683207,1963037.57387,291.7636713286713,19Y35VxmnudZPjoZomqXVT9wTnadcG98yw,1PbFvTtdiLMAZGsEE3R43w6mLnWKDSe35m,1706684452de94f0bb848daf61766a88cb85de4b1b1a1debaf4bf7ec415efabc,Taiwan,China,3.0,2993552.18
24450,2015-10-27,240125,2471,VTB Bank,The Bank of New York Mellon Corp.,AS Expobank,6728.17683207,1963037.57387,291.7636713286713,19Y35VxmnudZPjoZomqXVT9wTnadcG98yw,1PbFvTtdiLMAZGsEE3R43w6mLnWKDSe35m,1706684452de94f0bb848daf61766a88cb85de4b1b1a1debaf4bf7ec415efabc,Austria,Latvia,1.0,1040000.0
24455,2015-10-12,227422,2282,Alfabank,The Bank of New York Mellon Corp.,Banco Del Pichincha,16983.78959079,4201492.7817480005,247.38252669039147,"3HNSiAq7wFDaPsYDcUxNSRMD78qVcYKicw
3L9UWZDLnCQBqHdCsyTT5rXF8HdBSnikcB
3BhdqQH6wnwroAxc7ZmjtypYu6neM6SccU",3K5g2pqfbh2EfH2Pid8G8uGRDk7xmQuZLt,481db786e45ee51e0d68d0e8cf195595fa13e4b9d2f063d1db50a1de9213e733,Russia,Ecuador,5.0,3500.0
24468,2015-04-21,227437,2462,JSC Norvik Banka,The Bank of New York Mellon Corp.,VTB Bank,6000.0,1352028.671328672,225.3381118881119,"1FBL6KsHUdw3NFnDZYAD9THAAQDeYWqBjc
1EGn6MbZtS8vyfymyM3jMSXAy9RHjKS47x
1PXBNh6e6dA2w9uLhJK2nooigJt4RT4xWq
1M1L8gozfeewA5nzQqmmqDhDUQvaJmNNG9",1AxDc18dAX2E6MHnv6kmtPF98pfdZPtNKt,f646353ce3f8b298bf155094de0ee04b33899bb919511165c740be6f6860639b,Latvia,Russia,1.0,13000680.0
24469,2015-04-21,227605,2462,JSC Norvik Banka,The Bank of New York Mellon Corp.,DBS Bank Ltd,6000.0,1352028.671328672,225.3381118881119,"1FBL6KsHUdw3NFnDZYAD9THAAQDeYWqBjc
1EGn6MbZtS8vyfymyM3jMSXAy9RHjKS47x
1PXBNh6e6dA2w9uLhJK2nooigJt4RT4xWq
1M1L8gozfeewA5nzQqmmqDhDUQvaJmNNG9",1AxDc18dAX2E6MHnv6kmtPF98pfdZPtNKt,f646353ce3f8b298bf155094de0ee04b33899bb919511165c740be6f6860639b,Latvia,Singapore,1.0,1279972.0
24470,2015-03-23,227462,3575,SG Private Banking,The Bank of New York Mellon Corp.,Baltinvestbank,4558.38819649,1218934.81888,267.4047857142857,17RFs6UML1QVw53RhzeW2uEZLRCKv8HUGL,1JqoZjK6JXSj6VLE9pYNcsSV1cLWwPvHhj,72c4bf163b5998de26c043a4aabffca411a0bd8ce13cf5aedd04648d195aa093,Switzerland,Russia,1.0,2000000.0
24471,2015-03-23,227465,3575,DBS Bank,The Bank of New York Mellon Corp.,Bank of East Asia China Limited,4558.38819649,1218934.81888,267.4047857142857,17RFs6UML1QVw53RhzeW2uEZLRCKv8HUGL,1JqoZjK6JXSj6VLE9pYNcsSV1cLWwPvHhj,72c4bf163b5998de26c043a4aabffca411a0bd8ce13cf5aedd04648d195aa093,China,China,1.0,2870000.0
24472,2015-03-23,235241,3281,UBS AG,The Bank of New York Mellon Corp.,DMS Bank & Trust Ltd.,4558.38819649,1218934.81888,267.4047857142857,17RFs6UML1QVw53RhzeW2uEZLRCKv8HUGL,1JqoZjK6JXSj6VLE9pYNcsSV1cLWwPvHhj,72c4bf163b5998de26c043a4aabffca411a0bd8ce13cf5aedd04648d195aa093,Switzerland,Cayman Islands,2.0,13376170.0
24473,2015-03-23,238345,3299,Credit Suisse AG,The Bank of New York Mellon Corp.,UBS A.G.,4558.38819649,1218934.81888,267.4047857142857,17RFs6UML1QVw53RhzeW2uEZLRCKv8HUGL,1JqoZjK6JXSj6VLE9pYNcsSV1cLWwPvHhj,72c4bf163b5998de26c043a4aabffca411a0bd8ce13cf5aedd04648d195aa093,Hong Kong,Singapore,1.0,10000000.0
24474,2015-03-20,227464,3575,DBS Bank,The Bank of New York Mellon Corp.,DBS Bank,3891.17883008,1018865.58932,261.83982638888875,1FfsJ6V7tcQr7pCDeFPHjkzVRxHATPVWkf,1Lc3VWqPn1CWV2hyGcYzgjz3H5uFnP6JsQ,50ec4556bfa6780ede75ce2400f532567b0bf6b0844a158215f5a8f80cb0c243,China,Hong Kong,1.0,2840000.0
24475,2015-03-20,228069,3312,Bank of Communications,Standard Chartered Plc,Standard Chartered Bank Hong Kong Ltd,3891.17883008,1018865.58932,261.83982638888875,1FfsJ6V7tcQr7pCDeFPHjkzVRxHATPVWkf,1Lc3VWqPn1CWV2hyGcYzgjz3H5uFnP6JsQ,50ec4556bfa6780ede75ce2400f532567b0bf6b0844a158215f5a8f80cb0c243,China,Hong Kong,3.0,1251050.0
24476,2015-03-02,227466,3575,HSBC Hong Kong,The Bank of New York Mellon Corp.,DBS Bank Ltd,6010.96231354,1566938.07332,260.68006944444437,1AhBjmS31augeQPC9Ma3f8wGaJ6JsCHSwQ,1LLwyjNtjTYi899KwwrzHsfcMPmEqmX7xP,623fe453c40f077866a6e8862c95d64194f00695e4e00985e3b35277905a40e9,Hong Kong,Singapore,7.0,9375845.0
24639,2015-03-02,235719,2865,Expobank,The Bank of New York Mellon Corp.,Credit Suisse AG,6010.96231354,1566938.07332,260.68006944444437,1AhBjmS31augeQPC9Ma3f8wGaJ6JsCHSwQ,1LLwyjNtjTYi899KwwrzHsfcMPmEqmX7xP,623fe453c40f077866a6e8862c95d64194f00695e4e00985e3b35277905a40e9,Latvia,Switzerland,2.0,1649757.0
24802,2015-03-02,235720,2865,Expobank,The Bank of New York Mellon Corp.,Credit Suisse AG,6010.96231354,1566938.07332,260.68006944444437,1AhBjmS31augeQPC9Ma3f8wGaJ6JsCHSwQ,1LLwyjNtjTYi899KwwrzHsfcMPmEqmX7xP,623fe453c40f077866a6e8862c95d64194f00695e4e00985e3b35277905a40e9,Latvia,Switzerland,11.0,1844000.0
24965,2015-03-12,227467,3575,Bank Negara Indonesia,The Bank of New York Mellon Corp.,"DBS Bank Ltd, Singapore",10249.9363,3020934.6,294.7271582733813,1LC2kGk6mp1VsjtAUQWXtkgtgfxupkzLht,18zcSWsSSsmE5FpbDYuTnE4s8Z5oCv2Lqb,b6e39739e6fd99dcbccb2647d7981480a66a39f87a3856b5dcfb3d07d2078914,Indonesia,Singapore,1.0,10212877.0
24974,2015-02-12,227488,2459,Norvik Banka JSC,The Bank of New York Mellon Corp.,Skandinaviska Enskilda Banken,5379.0,1183374.5231999995,219.99898181818173,"1FF1M7MZMePv1myjZKFxZs9SyQWLkQdSB7
1HERBoBzhhTjvUaEh5x5kgjFoMo2cKwdtQ",1CyAr95iiyPMDEfe48NZGQti3BSSwBsUsw,1934cd60c3f92713283be1946ed9d2d92174616eed4ee3a6c1de3602d1a23f9d,Latvia,Finland,4.0,164300.0
24983,2015-03-17,227489,2459,Skandinaviska Enskilda Banken,The Bank of New York Mellon Corp.,JSC Norvik Banka,5241.7385999,1517614.5553,289.5250357142858,1P2ix1J9GsxpuRPwSV45yVWuhovkVo7eJm,1HvBKGdVq1AbgHoawvP8J4Rwzuz7MZffz,c69405926e8068ebfafdf0ee37f8bcdc4100833d63bf055244557e5b4a998307,Finland,Latvia,3.0,1523991.16
24999,2015-03-17,230168,3290,Mediterranean Bank Plc,Barclays Plc,ABLV Bank,5241.7385999,1517614.5553,289.5250357142858,1P2ix1J9GsxpuRPwSV45yVWuhovkVo7eJm,1HvBKGdVq1AbgHoawvP8J4Rwzuz7MZffz,c69405926e8068ebfafdf0ee37f8bcdc4100833d63bf055244557e5b4a998307,Malta,Latvia,1.0,4780.0
25015,2015-03-17,230954,3749,Credit Union Australia Ltd,The Bank of New York Mellon Corp.,Hong Kong And Shanghai Banking Corp. ,5241.7385999,1517614.5553,289.5250357142858,1P2ix1J9GsxpuRPwSV45yVWuhovkVo7eJm,1HvBKGdVq1AbgHoawvP8J4Rwzuz7MZffz,c69405926e8068ebfafdf0ee37f8bcdc4100833d63bf055244557e5b4a998307,Australia,Hong Kong,1.0,100000.0
25031,2015-02-24,227492,2459,"DBS Bank Ltd, Singapore",The Bank of New York Mellon Corp.,JSC Norvik Banka,6736.23208449,1610646.41848,239.10197841726617,1Ey2ZS9dLDVZ93L2VLkhjUanP7qk7Vh219,1EMGjmVhjegP2uzwQPKTS1sH26FqHiEZda,3a55b538ee4407e9a70cbd82291273b9b91e22c963e6ede6ce3c2bc25caf9337,Singapore,Latvia,2.0,3200000.0
25033,2015-02-27,227493,2459,Norvik Banka JSC,The Bank of New York Mellon Corp.,UniCredit Bank Austria AG,6012.11781373,1493173.88998,248.36071684587813,1Fw5VZtHr5vCdHZLpUPDK8Y9WmjHNFGdrP,18aQDaErmBBcCxL67VRB41i1Xj6NUMfUcy,a9500c3c431e7a6e6a13b5a030726d9a09e121b99f29f528c1ceff290a9d4613,Latvia,Austria,1.0,4784466.0
25135,2015-03-10,227494,2459,Norvik Banka JSC,The Bank of New York Mellon Corp.,Petrocommerce OJSC Bank,5000.0,1455006.445993031,291.0012891986063,39ngTt6DWQRUbzjmx6ucxz7pPvQcm52CL3,3Q9ovFSZ77r4UPfDNdCyJqaQznmzxWxDGU,c246c4c5cfae053867b0f2fe5907cbb02fa623ff301f5f5c7a6d7840f18a107c,Latvia,Russia,1.0,5300000.0
25165,2015-03-10,235716,2865,Expobank,The Bank of New York Mellon Corp.,Bank Audi Sal,5000.0,1455006.445993031,291.0012891986063,39ngTt6DWQRUbzjmx6ucxz7pPvQcm52CL3,3Q9ovFSZ77r4UPfDNdCyJqaQznmzxWxDGU,c246c4c5cfae053867b0f2fe5907cbb02fa623ff301f5f5c7a6d7840f18a107c,Latvia,Lebanon,2.0,1399934.0
25195,2015-01-13,227495,2459,Alfabank,The Bank of New York Mellon Corp.,Norvik Banka JSC,5000.0,1224993.0555555553,244.9986111111111,39ngTt6DWQRUbzjmx6ucxz7pPvQcm52CL3,3Q9ovFSZ77r4UPfDNdCyJqaQznmzxWxDGU,f108cf7dcf735198f22f05aeb07a6023c0ce7348d711ce52f547c08e45182225,Russia,Latvia,5.0,14708000.0
25199,2015-01-13,235244,3281,Branch Banking And Trust Company,The Bank of New York Mellon Corp.,DMS Bank & Trust Ltd.,5000.0,1224993.0555555553,244.9986111111111,39ngTt6DWQRUbzjmx6ucxz7pPvQcm52CL3,3Q9ovFSZ77r4UPfDNdCyJqaQznmzxWxDGU,f108cf7dcf735198f22f05aeb07a6023c0ce7348d711ce52f547c08e45182225,United States,Cayman Islands,9.0,517500.0
25203,2015-01-13,235249,3281,"Charles Schwab And Co., Inc.",The Bank of New York Mellon Corp.,DMS Bank & Trust Ltd.,5000.0,1224993.0555555553,244.9986111111111,39ngTt6DWQRUbzjmx6ucxz7pPvQcm52CL3,3Q9ovFSZ77r4UPfDNdCyJqaQznmzxWxDGU,f108cf7dcf735198f22f05aeb07a6023c0ce7348d711ce52f547c08e45182225,United States,Cayman Islands,2.0,380000.0
25207,2015-01-13,235515,2458,Noor Islamic Bank,The Bank of New York Mellon Corp.,Meridian Trade Bank,5000.0,1224993.0555555553,244.9986111111111,39ngTt6DWQRUbzjmx6ucxz7pPvQcm52CL3,3Q9ovFSZ77r4UPfDNdCyJqaQznmzxWxDGU,f108cf7dcf735198f22f05aeb07a6023c0ce7348d711ce52f547c08e45182225,United Arab Emirates,Latvia,1.0,150000.0
25211,2015-01-13,238433,3270,BTA Bank JSC,The Bank of New York Mellon Corp.,Aizkraukles Banka,5000.0,1224993.0555555553,244.9986111111111,39ngTt6DWQRUbzjmx6ucxz7pPvQcm52CL3,3Q9ovFSZ77r4UPfDNdCyJqaQznmzxWxDGU,f108cf7dcf735198f22f05aeb07a6023c0ce7348d711ce52f547c08e45182225,Kazakhstan,Latvia,1.0,28798.59
25215,2015-11-02,227499,3789,Citibank N.A.,The Bank of New York Mellon Corp.,United Overseas Bank Limited,4000.0,1333048.641114983,333.2621602787457,14eTPonwQTUByBTbRR4zs8X8AbXx5H9LkD,1GCF4SyxLo6tQtECQe1U7Pq8zoWyVbMpmE,91d96a4fc2ac9fb81bee0f5fa817f49afa20b679de907de715d36b82b0ffa3e5,Singapore,Singapore,14.0,1739599.0
25228,2015-11-02,237693,3649,Bank of China Paris Branch,The Bank of New York Mellon Corp.,E. Sun Commercial Bank Ltd,4000.0,1333048.641114983,333.2621602787457,14eTPonwQTUByBTbRR4zs8X8AbXx5H9LkD,1GCF4SyxLo6tQtECQe1U7Pq8zoWyVbMpmE,91d96a4fc2ac9fb81bee0f5fa817f49afa20b679de907de715d36b82b0ffa3e5,France,Hong Kong,1.0,2257906.0
25241,2015-11-02,239714,2472,AS Expobank,The Bank of New York Mellon Corp.,DBS Bank Ltd,4000.0,1333048.641114983,333.2621602787457,14eTPonwQTUByBTbRR4zs8X8AbXx5H9LkD,1GCF4SyxLo6tQtECQe1U7Pq8zoWyVbMpmE,91d96a4fc2ac9fb81bee0f5fa817f49afa20b679de907de715d36b82b0ffa3e5,Latvia,Singapore,3.0,434084.26
25254,2015-11-05,227500,3789,DBS Bank Ltd,The Bank of New York Mellon Corp.,United Overseas Bank Limited,8948.88291425,3636088.51576,406.31758741258733,16wXgDifie6LgyYPwqfM3SmizUbAvfTdTZ,19aAUBWudMTQjBJvEEaTSuLrxYVoTYwZ2V,b5fe81a3d6d6a416e7b416a301b6c043789922411cc2d59f8698133f6220a4dd,Singapore,Singapore,20.0,2533000.0
25364,2015-11-05,232716,2479,Gunaybank Joint Stock Bank,The Bank of New York Mellon Corp.,Versobank AS,8948.88291425,3636088.51576,406.31758741258733,16wXgDifie6LgyYPwqfM3SmizUbAvfTdTZ,19aAUBWudMTQjBJvEEaTSuLrxYVoTYwZ2V,b5fe81a3d6d6a416e7b416a301b6c043789922411cc2d59f8698133f6220a4dd,Azerbaijan,Estonia,2.0,943480.0
25474,2015-11-05,237695,3649,Raiffeisen Zentralbankoesterreich AG,The Bank of New York Mellon Corp.,New Moscow Bank,8948.88291425,3636088.51576,406.31758741258733,16wXgDifie6LgyYPwqfM3SmizUbAvfTdTZ,19aAUBWudMTQjBJvEEaTSuLrxYVoTYwZ2V,b5fe81a3d6d6a416e7b416a301b6c043789922411cc2d59f8698133f6220a4dd,Austria,Russia,1.0,3000000.0
25584,2015-11-05,237697,3649,UBS Switzerland AG,The Bank of New York Mellon Corp.,Credit Suisse AG,8948.88291425,3636088.51576,406.31758741258733,16wXgDifie6LgyYPwqfM3SmizUbAvfTdTZ,19aAUBWudMTQjBJvEEaTSuLrxYVoTYwZ2V,b5fe81a3d6d6a416e7b416a301b6c043789922411cc2d59f8698133f6220a4dd,Switzerland,Switzerland,1.0,5000000.0
25694,2015-11-05,239720,2472,AS Expobank,The Bank of New York Mellon Corp.,"UniCredit Bank, Cjsc",8948.88291425,3636088.51576,406.31758741258733,16wXgDifie6LgyYPwqfM3SmizUbAvfTdTZ,19aAUBWudMTQjBJvEEaTSuLrxYVoTYwZ2V,b5fe81a3d6d6a416e7b416a301b6c043789922411cc2d59f8698133f6220a4dd,Latvia,Russia,2.0,1750000.0
25804,2015-11-05,239721,2472,AS Expobank,The Bank of New York Mellon Corp.,"UniCredit Bank, Cjsc",8948.88291425,3636088.51576,406.31758741258733,16wXgDifie6LgyYPwqfM3SmizUbAvfTdTZ,19aAUBWudMTQjBJvEEaTSuLrxYVoTYwZ2V,b5fe81a3d6d6a416e7b416a301b6c043789922411cc2d59f8698133f6220a4dd,Latvia,Russia,2.0,5950000.0
25914,2015-11-05,239722,2472,AS Expobank,The Bank of New York Mellon Corp.,ABN Amro Bank N.V.,8948.88291425,3636088.51576,406.31758741258733,16wXgDifie6LgyYPwqfM3SmizUbAvfTdTZ,19aAUBWudMTQjBJvEEaTSuLrxYVoTYwZ2V,b5fe81a3d6d6a416e7b416a301b6c043789922411cc2d59f8698133f6220a4dd,Latvia,Netherlands,11.0,13730000.0
26024,2016-01-12,227501,3789,United Overseas Bank Limited,The Bank of New York Mellon Corp.,"Citibank, N.A.",3333.0799644999997,1488295.4332,446.5225704225352,36B3xAQQVKM7evPZG1FX6iqMdQ8pw8Cfqy,3Bnr5sj5ND6TVSvKrZafinTErLmUf1hNgd,5079b86464813fdd0e15644c1abcbea8c2fb9996b7169ba36e5958285905338f,Singapore,Singapore,16.0,4077000.0
26032,2016-01-12,235132,3847,Bank of Nanjing,The Bank of New York Mellon Corp.,Bank Sinopac Company Limited,3333.0799644999997,1488295.4332,446.5225704225352,36B3xAQQVKM7evPZG1FX6iqMdQ8pw8Cfqy,3Bnr5sj5ND6TVSvKrZafinTErLmUf1hNgd,5079b86464813fdd0e15644c1abcbea8c2fb9996b7169ba36e5958285905338f,China,Hong Kong,1.0,7436900.0
26040,2016-01-12,235260,2480,Ojsc Jscb International Financial Club,The Bank of New York Mellon Corp.,Baltikums Bank,3333.0799644999997,1488295.4332,446.5225704225352,36B3xAQQVKM7evPZG1FX6iqMdQ8pw8Cfqy,3Bnr5sj5ND6TVSvKrZafinTErLmUf1hNgd,5079b86464813fdd0e15644c1abcbea8c2fb9996b7169ba36e5958285905338f,Russia,Latvia,2.0,645700.0
26048,2016-01-12,235677,4321,Ubi Banca International SA,JP Morgan Chase & Co.,Raiffeisen Bank International AG,3333.0799644999997,1488295.4332,446.5225704225352,36B3xAQQVKM7evPZG1FX6iqMdQ8pw8Cfqy,3Bnr5sj5ND6TVSvKrZafinTErLmUf1hNgd,5079b86464813fdd0e15644c1abcbea8c2fb9996b7169ba36e5958285905338f,Luxembourg,Austria,31.0,55355804.72
26056,2016-01-12,237576,2481,Trasta Komercbanka,The Bank of New York Mellon Corp.,Halyk Savings Bank,3333.0799644999997,1488295.4332,446.5225704225352,36B3xAQQVKM7evPZG1FX6iqMdQ8pw8Cfqy,3Bnr5sj5ND6TVSvKrZafinTErLmUf1hNgd,5079b86464813fdd0e15644c1abcbea8c2fb9996b7169ba36e5958285905338f,Latvia,Kazakhstan,2.0,599987.0
26064,2016-01-12,237577,2481,Trasta Komercbanka,The Bank of New York Mellon Corp.,Kazkommertsbank,3333.0799644999997,1488295.4332,446.5225704225352,36B3xAQQVKM7evPZG1FX6iqMdQ8pw8Cfqy,3Bnr5sj5ND6TVSvKrZafinTErLmUf1hNgd,5079b86464813fdd0e15644c1abcbea8c2fb9996b7169ba36e5958285905338f,Latvia,Kazakhstan,2.0,518987.0
26072,2016-01-12,238031,2484,Ojsc Jscb International Financial Club,The Bank of New York Mellon Corp.,AS Expo Bank,3333.0799644999997,1488295.4332,446.5225704225352,36B3xAQQVKM7evPZG1FX6iqMdQ8pw8Cfqy,3Bnr5sj5ND6TVSvKrZafinTErLmUf1hNgd,5079b86464813fdd0e15644c1abcbea8c2fb9996b7169ba36e5958285905338f,Russia,Latvia,1.0,835000.0
26080,2016-01-12,238690,3094,Raiffeisen Schweiz Genossenschaft,China Investment Corporation,Bank of China,3333.0799644999997,1488295.4332,446.5225704225352,36B3xAQQVKM7evPZG1FX6iqMdQ8pw8Cfqy,3Bnr5sj5ND6TVSvKrZafinTErLmUf1hNgd,5079b86464813fdd0e15644c1abcbea8c2fb9996b7169ba36e5958285905338f,Switzerland,China,2.0,25657.5
26088,2016-02-24,227502,3789,Citibank N.A.,The Bank of New York Mellon Corp.,DBS Bank Ltd,2460.51108012,1034018.84582,420.2455555555555,"3HNSiAq7wFDaPsYDcUxNSRMD78qVcYKicw
3NEw9N9oX3aP8LgubfQHpqP8aAShY7afPA
37eANHo7VVdfpNPtpEXJkDKPQzawrkYJqx",3BhMWfZTAsuTak314Y1n2VNxX4eaZJZYsr,6f31fb990fee901fbc29965cad68041b199afc6f74d1920b1f7e9d2e91610896,Singapore,Singapore,9.0,24087154.93
26102,2016-02-24,234749,2488,Norvic Banka JSC,The Bank of New York Mellon Corp.,VTB Bank,2460.51108012,1034018.84582,420.2455555555555,"3HNSiAq7wFDaPsYDcUxNSRMD78qVcYKicw
3NEw9N9oX3aP8LgubfQHpqP8aAShY7afPA
37eANHo7VVdfpNPtpEXJkDKPQzawrkYJqx",3BhMWfZTAsuTak314Y1n2VNxX4eaZJZYsr,6f31fb990fee901fbc29965cad68041b199afc6f74d1920b1f7e9d2e91610896,Latvia,Russia,4.0,7000289.6
26116,2015-11-01,227503,3789,Oversea Chinese Banking Corp Ltd,The Bank of New York Mellon Corp.,DBS Bank Ltd,3244.09898395,1020311.4298299999,314.513038869258,1LCAJF94Yxin9eWNx19b5BZnrnBSVstV1g,1K1ScbLpvCMpQ1BMJBRZgj715UQ5rEFUFL,bc78d88cc8af915fb747c7d09092b969242ff2ecd3ab1b426f999c9eed430ec3,Singapore,Singapore,9.0,11213998.97
26122,2015-11-01,227508,3789,DBS Bank Ltd,The Bank of New York Mellon Corp.,Bank of Baroda,3244.09898395,1020311.4298299999,314.513038869258,1LCAJF94Yxin9eWNx19b5BZnrnBSVstV1g,1K1ScbLpvCMpQ1BMJBRZgj715UQ5rEFUFL,bc78d88cc8af915fb747c7d09092b969242ff2ecd3ab1b426f999c9eed430ec3,Singapore,Hong Kong,15.0,16919433.13
26128,2016-02-10,227504,3789,DBS Bank Ltd,The Bank of New York Mellon Corp.,Bank of Baroda,7423.42540452,2800777.68186,377.289125874126,"3HNSiAq7wFDaPsYDcUxNSRMD78qVcYKicw
37ksW1Pb1ujnFVqMwqiTesuNaqQ6rgbkYi
39GkrxxAZbNC7zfQ5ExHE6tBqDX9YwNJVf",33yN6srCDYv258mp79Ep1E9pJMfeqV8kVV,f683552fb6b3ab6d795beaa5282f48ab966cd1b29f881a89ae239458d5ddcb48,Singapore,India,1.0,225000.0
26150,2016-02-10,229498,4251,DBS Bank Ltd,The Bank of New York Mellon Corp.,Hong Kong And Shanghai Banking Corp.,7423.42540452,2800777.68186,377.289125874126,"3HNSiAq7wFDaPsYDcUxNSRMD78qVcYKicw
37ksW1Pb1ujnFVqMwqiTesuNaqQ6rgbkYi
39GkrxxAZbNC7zfQ5ExHE6tBqDX9YwNJVf",33yN6srCDYv258mp79Ep1E9pJMfeqV8kVV,f683552fb6b3ab6d795beaa5282f48ab966cd1b29f881a89ae239458d5ddcb48,Singapore,Hong Kong,2.0,4560581.13
26172,2016-01-18,227505,3789,DBS Bank Ltd,The Bank of New York Mellon Corp.,HSBC Singapore,3110.71037926,1190426.19789,382.68628472222235,1HuR29dSHP8MVjcUw4ExxqZ6NfcwWXGDfa,1LrC9cmTGMgpV4Tv8VosSbwddv2abrL5Ng,19639b0892556631946b98f51b138ac80ab395e2eed81c332409281914bd625d,Singapore,Singapore,4.0,8043761.35
