time,Hash,Sender,Receiver,"Transaction_amount_BTC",Price,"Transaction_amount_USD"
"2015-12-14",587a2d8f3ee3765fbd0f80dc0b22185fb783d4b430025c470551fc9150b664e9,12VXAwADAWCx8MnqQ6bzkQJYeckE7Qmk7v,1FyWCraidHYW27VrCsAo7Wj95GeMnnWrBh,"4849.01121929","440.4395438596493","2135696.28959"
"2015-12-14",6ced8ee9195e8af6c62d52e06dd4235db3114faf51ff897a56293a9e625e4e1c,1KRQEMPK4632yeMUJTnjpUueigdBKya2f3,1PNenoNAhk5YSCgAsxi4eu7R6hxCLmqhhE,"4835.34860429","440.4395438596493","2129678.73368"
"2015-12-14",05c2e75395a15b63870ca2fe496ac1592a80547d1c2e4a55e1d62f26cc7dfc8f,1Hx9QP6iQPQfNFerGYogNQLc7n3WMmcEFS,16oJbb59zeWKACQzVFwFUsFGHspSNXs4Tf,"4625.92535501","440.4395438596493","2037440.45329"
"2015-12-14",7d09c746698ea25f39b13d83ef2e0c003c3d0ac3c9ea0104f0463d83ad0d9343,15RT2BSpHihxTVYDgN24hM4io7CYCvPCe8,16aCzfx9SL3YMznxP4QyehtzE4URbC7Eid,"4195.50010243","440.4395438596493","1847864.15138"
"2015-12-14",05a11e595d1021f5efdf7f62d6f4c91548007919ed3facd8414ed8f3ff9d2bb1,1H6fKUQhmKzKwADEtPBBXY2X1idmHrPSNi,1Hx9QP6iQPQfNFerGYogNQLc7n3WMmcEFS,"4637.55896501","440.4395438596493","2042564.35517"
"2015-12-14",0d7da1e0f0081d15a22e08d49c1159de79137f2ec16bc9467ebcc32999bef03a,19rswD6skFPx46bKQxWDrUFfPxc9NTSCTw,1KRQEMPK4632yeMUJTnjpUueigdBKya2f3,"4835.85333359","440.4395438596493","2129901.03642"
"2015-12-14",165a0b87b380b1b0582970ccb59a8e1a714cdfb75e281ee49286e061ccd4b993,1DQtBjZxfDFvrkmr4Z55DNp1bDouFhaBt3,12VXAwADAWCx8MnqQ6bzkQJYeckE7Qmk7v,"4849.65521949","440.4395438596493","2135979.93275"
"2015-12-14",74b011335fb8ba16d8b1d0d7f3ccc74a8febc3a50b96cdfab81c9ff7e062ad7b,1A5RUp6HARKpXzJMJcgJuAAoErV8bZwvoR,19rswD6skFPx46bKQxWDrUFfPxc9NTSCTw,"4837.51044359","440.4395438596493","2130630.89319"
"2015-12-14",c79921ca902495e9fd2bd7e2dd14debd0368b3feda4152ef1d691ed81d93254e,1GTRWM5qsv2ZzXkcbFkGp25NqMKAjtVppU,1H6fKUQhmKzKwADEtPBBXY2X1idmHrPSNi,"4642.53636759","440.4395438596493","2044756.60009"
"2015-12-14",eb251f8f7eb6f2c6e4a193ebf96091ae9abfed71863868c5c815ded662e5bfce,1HZWzYq6Ary3oCyqZRREdEDbdydgzWPJKs,1DQtBjZxfDFvrkmr4Z55DNp1bDouFhaBt3,"4851.02963806","440.4395438596493","2136585.28104"
"2015-12-14",5376c02e418ecf6ce1d498483298680e05df60db67b59d81fc3f696dfa7a0d26,1HAHj42pXxzCUdUxKvygFTBRbrFRha7wwz,1A5RUp6HARKpXzJMJcgJuAAoErV8bZwvoR,"4838.19844359","440.4395438596493","2130933.91560"
"2015-12-14",736f512cee442ad7edc24aa50fbb1424a99d2aca51d88c88b1ab0b86f239bd7c,15uiuhNbi6x7ma5hMXdzPc6QqC3qEAeaGA,1GTRWM5qsv2ZzXkcbFkGp25NqMKAjtVppU,"4643.79831172","440.4395438596493","2045312.41019"
"2015-12-14",54eff16f25e0f5d9a10e4ca2fcf3a4c56129ca66abcd6a417c1430ae70992185,17uuxFtpqJy3T3gbgGSmRvvoXeZhrEe6r4,1HZWzYq6Ary3oCyqZRREdEDbdydgzWPJKs,"4852.03902812","440.4395438596493","2137029.85633"
"2015-12-14",1b7db780f88ee23477dce8faf580ce53e46231aa9695b0cf8121ff71ca39e6cc,1GcJF9MhoViUxVrp9r4JowrvjKM3FruEBK,1HAHj42pXxzCUdUxKvygFTBRbrFRha7wwz,"4838.89864359","440.4395438596493","2131242.31137"
"2015-12-14",44b06990db5cc2f81f8321cc352f803b56f464e684c9f4136c9454e4df0dcdbe,1PXXE9P8reW4uzHe8zkWzEwgekk8Po4C6o,15uiuhNbi6x7ma5hMXdzPc6QqC3qEAeaGA,"4643.91296188","440.4395438596493","2045362.90665"
"2015-12-14",07e72f5e8181933f7d2feb3e05902e54f63c34915302177fd573ca8b5dfa71c7,14oApCCaSLXUXzNqJF9SwTFi1dV71QK6Lp,17uuxFtpqJy3T3gbgGSmRvvoXeZhrEe6r4,"4854.25611579","440.4395438596493","2138006.34942"
"2015-12-14",f6f85fcc6e5ad83adac529b9f288823ddee4da79688638e9389b4fa28b47597d,1QHPbJS56R3h33gf8977gUzwdx5q8Z1FfF,1GcJF9MhoViUxVrp9r4JowrvjKM3FruEBK,"4840.71874359","440.4395438596493","2132043.95538"
"2015-12-14",b067175c47b4c88d2524094a4aafc176fda9e90b381c8f945e269c150da2a321,197NGDoU7jKGJVewfp1t5WwDBWSqhXBtFm,1PXXE9P8reW4uzHe8zkWzEwgekk8Po4C6o,"4648.47706188","440.4395438596493","2047373.11678"
"2015-12-14",4d50d28812158605595ae97edb5c520215d18f86e84f7e97abe78e8800dfe3f9,1JnPoB2LBFpoqn74mToH3GofY5uzvKBRdj,14oApCCaSLXUXzNqJF9SwTFi1dV71QK6Lp,"4854.26721579","440.4395438596493","2138011.23830"
"2015-12-14",ece9e94169fbbde8b5c5c1a3c7ae0c6a572f451a79d08017251ae458d830d250,1DUQqk5jhDKu2FEE2pAscTZJFeSumu9Di,1QHPbJS56R3h33gf8977gUzwdx5q8Z1FfF,"4848.45756946","440.4395438596493","2135452.44032"
"2015-12-14",f41d7fd8f7456653be7d10bd47baf18293d8e517805700da57ba4fe2a36bc03f,1KosMxacZsNyd8915dUzP2yBdcEtCNAPwd,197NGDoU7jKGJVewfp1t5WwDBWSqhXBtFm,"4659.47716188","440.4395438596493","2052217.99580"
"2015-12-14",67554fb81f5c676471f162212a8311f7fd32e46fa87ae622394b73a55bd7c280,15GiC9AUa8CjW6Jki4f8CJ4HU5QWXds58L,1JnPoB2LBFpoqn74mToH3GofY5uzvKBRdj,"4859.2470784","440.4395438596493","2140204.5667"
"2015-12-14",9a3d2ddd6b494e2549b14b7aaab83e384750eb6152dace221313391d47e178fb,1AvQHSrPnWMgufsWYi1A8XZovkNrSRPDFm,1DUQqk5jhDKu2FEE2pAscTZJFeSumu9Di,"4848.82636704","440.4395438596493","2135614.87335"
"2015-12-14",b6363ee02e0a9c958008a43d49ef81c0983c55c9434978242539dc422eab3fb8,1gdxCrbC7vEJCn6jw5nd18fXqbQ9gu99R,1KosMxacZsNyd8915dUzP2yBdcEtCNAPwd,"4660.77476831","440.4395438596493","2052789.51299"
"2015-12-14",6d31ac7939cb097a4c81d6eca983e9b3bc2f4b0c00ff609b5c613559456446e2,1Fw8YZWnoTQpACFFeNw3oa2HcJUAir6f49,15GiC9AUa8CjW6Jki4f8CJ4HU5QWXds58L,"4859.36144322","440.4395438596493","2140254.93750"
"2015-12-14",c77b51f99c771b40164dbc4554143f686a7e45bffee73a8191927c17a51e1ab3,1CbRRkhVpugGSb96xjL2TLLskG66FWzMh8,1AvQHSrPnWMgufsWYi1A8XZovkNrSRPDFm,"4859.15951704","440.4395438596493","2140166.00123"
"2015-12-14",a26b5083addaec4e62ea12122ffe0a04eac5a61abd70b52229e0f29e594d0b92,1EwXCw3pYX8e9XdBQpTxuGyGJJ19vd2KDf,1gdxCrbC7vEJCn6jw5nd18fXqbQ9gu99R,"4660.9862699","440.4395438596493","2052882.6667"
"2015-12-14",bf88c26114142ff6b2d7cfa30468b1fe3bf9a1497cd97fc9e336f6978972275a,1CdhSAfvyg2qN6jjApJpTxeKroBtznxcdP,1CbRRkhVpugGSb96xjL2TLLskG66FWzMh8,"4859.46961704","440.4395438596493","2140302.58153"
"2015-12-14",ba11989e9c0b9a2547be74933d9fbeccd3d2197df332b3e97dc60e325c125140,13iTdwR2YHohqakb4vSJK4qGzPXYxy7H3N,1EwXCw3pYX8e9XdBQpTxuGyGJJ19vd2KDf,"4661.3863699","440.4395438596493","2053058.8865"
"2015-12-14",166cb3149dd5436154e7bb54960441dfe807207e14fc83575c51a6c7462cb1ca,1HpKhvX4hmVQDJeuFE2y5Gw6n8Gzp3vm92,1Fw8YZWnoTQpACFFeNw3oa2HcJUAir6f49,"4859.56853018","440.4395438596493","2140346.14679"
"2015-12-14",9213597fdb2ee33daea243833fb2a39cf3726a2cfa51d5984ee72d80011b49b5,1EgepimsoU6HNxaTYaic9vYWkavaYcMyqd,1HpKhvX4hmVQDJeuFE2y5Gw6n8Gzp3vm92,"4859.75583018","440.4395438596493","2140428.64111"
"2015-12-14",2e53aa20f02459f4eff75248c64b5c57a58dff3ebcb7947c4458778c3d3d7b18,1PTPrZrhhaqCbx5XDnGG7HZ5MWDtLGD3uL,1CdhSAfvyg2qN6jjApJpTxeKroBtznxcdP,"4860.60967704","440.4395438596493","2140804.70904"
"2015-12-14",be8b54547c6cb2632c41fa33f437d952aeb12db893c2b0e43dfc679c54b00582,14GNj8buTmJyBizFfjf7xDgg7BqcRGqYjG,13iTdwR2YHohqakb4vSJK4qGzPXYxy7H3N,"4661.40932286","440.4395438596493","2053068.99590"
"2015-12-14",65ae78a2d162d27215c88592fba99ce5d03b63d015e6b0940dfc2147a1e71af6,1BXkTAUwyFeZy6Zesqdc5vfcTpE6bAedfG,1EgepimsoU6HNxaTYaic9vYWkavaYcMyqd,"4862.13693018","440.4395438596493","2141477.37171"
"2015-12-14",c75d77b32fa129d872e8e637d64c32aee9964434509d4e67ea7bea09eb7a567c,1A1wDHuvtPidk2f9LhGDoUnq88vzC2WPoL,1PTPrZrhhaqCbx5XDnGG7HZ5MWDtLGD3uL,"4861.13537704","440.4395438596493","2141036.24810"
"2015-12-14",125e2bc4efbaacdcf8144e424db036ed2784e80ae17c27ab015d17d9322fad97,17orHrPVgpncqFVWGvRA2cuBxfPJKGjgRr,14GNj8buTmJyBizFfjf7xDgg7BqcRGqYjG,"4664.07144081","440.4395438596493","2054241.49792"
"2015-12-14",4bca5bb7c88a2a7975dd70c528ddd8299c313a80baa8079a60ed3a4a0124c7ad,3KBUuGko4H5ke7EVsq9B7PLK1c5Askdd7y,3KgtbGgaX2ngstNpvyv7LwpHSweVeqGbpM,"4999.9999","440.4395438596493","2202197.7"
"2015-12-14",1109dd38aa01efbbcbfc081232711281dd6ef92ffc736d3cea38ae614fc03f02,16bZumoNKqYmKu5nGprw5UCmgTVJwRUPv5,1A1wDHuvtPidk2f9LhGDoUnq88vzC2WPoL,"4866.63547704","440.4395438596493","2143458.70964"
"2015-12-14",93f81a27f0681053cec5b0649a2165647a2c0698cf11bf290bee71630c6113a4,193UJrVa4KiR5RGDHqeyiDYTNVUtr6J17G,1BXkTAUwyFeZy6Zesqdc5vfcTpE6bAedfG,"4868.13703018","440.4395438596493","2144120.05302"
"2015-12-14",6fab1bf088911a7c45cfc2a7df744e30f7762f6d12a81bbe4e01a3e52be8bcc6,1FzTqaQqfLoYToB944SjMCsn1nAPkkqKvr,17orHrPVgpncqFVWGvRA2cuBxfPJKGjgRr,"4664.3447773","440.4395438596493","2054361.8861"
"2015-12-14",0dfb98c5169c3c8c3e28ba379a3e99f2a963512ed584e1c976e0805947ff3c4a,1MvMVcp4gXWGbUhz8hM4GhFC91hVAk3UiC,16bZumoNKqYmKu5nGprw5UCmgTVJwRUPv5,"4886.63557704","440.4395438596493","2152267.54456"
"2015-12-14",9c5cc4fb0d895bc34aefd2942a232e55631e2e5d0bc57862a81347ef1c10ebca,1CK1P1uxpeT8KWjiZJ3bH2fvJ2VxUuUFaq,193UJrVa4KiR5RGDHqeyiDYTNVUtr6J17G,"4868.77468198","440.4395438596493","2144400.90009"
"2015-12-14",42a6fcc3bb06c0991c17474a5b87596f2f74f3019fa73e8ceb0bdcccc803b878,12fyXfK91B7buuDX9QNXtZ3xsEpLY3tVy7,1FzTqaQqfLoYToB944SjMCsn1nAPkkqKvr,"4664.3901973","440.4395438596493","2054381.8909"
"2015-12-14",a90e6fa43b04aed3f02bee4ee27590a3350ed7fc6304b50dc80206d950fd8892,1EHKK4med4F48Q9fKzQ1Wk28DG9agzhL9G,1MvMVcp4gXWGbUhz8hM4GhFC91hVAk3UiC,"4888.84367704","440.4395438596493","2153240.07912"
"2015-12-14",85be8413176a31101fb6eb5ae80aef35aa8fc1f95b8be78aaad0fe5981729e47,18Mwz3ZR3SbEWwkNeY6aGgmGvEKUZYgzQ2,1CK1P1uxpeT8KWjiZJ3bH2fvJ2VxUuUFaq,"4871.01445004","440.4395438596493","2145387.38251"
"2015-12-14",fe44db239d3500536c6954984fda0e92938163c8fb27d87cc63c2bd17647ef9e,1EvY5yG9z1ccQY4qnPo3zYJuZf9Yo7Dg27,12fyXfK91B7buuDX9QNXtZ3xsEpLY3tVy7,"4672.26685188","440.4395438596493","2057851.08103"
"2015-12-14",227ca951449faffb09ebac468e78f4307002465b06d81d3f705367f7533e80b8,1AfcSUiemJx3Ge7YnZV7z38BRQgHEr9LTW,1EHKK4med4F48Q9fKzQ1Wk28DG9agzhL9G,"4889.07241641","440.4395438596493","2153340.82498"
"2015-12-14",8bd76669683c8107709ea084189e6130c25882e7b69281d161a9c0df1efaf285,15XWhZfFBPy9BU3QBVjWQeYGT89whPLu48,18Mwz3ZR3SbEWwkNeY6aGgmGvEKUZYgzQ2,"4871.06151493","440.4395438596493","2145408.11175"
"2015-12-14",5f8b1cd2e546f9b1051e1f5763ab7a48a28455da4a274cf95a942d68a08bba14,1FifzeTmx6eBXPSnN2P2AfBXyQ6wi3NUnV,1EvY5yG9z1ccQY4qnPo3zYJuZf9Yo7Dg27,"4672.60685671","440.4395438596493","2058000.83260"
"2015-12-14",57bd14c08ab42ae06731ab18b1b31edc12c0b7a558920fc01654d27cd33bb137,18GibtjTHFpYkQLCD6zi8yj54zBgR4joYn,1AfcSUiemJx3Ge7YnZV7z38BRQgHEr9LTW,"4889.50967991","440.4395438596493","2153533.41312"
"2015-12-14",b871eaabd87738c801d7ae2fc17d350d2dbf8705eecbf1b35305f1279b6e67ce,12rAo69JSriFHviUpVY1aBwVF9t92KrjHp,15XWhZfFBPy9BU3QBVjWQeYGT89whPLu48,"4875.06161493","440.4395438596493","2147169.91397"
"2015-12-14",8c12457396f8bb088c4dd347ec6d9985625c12d96edfb421309e918cc3bc308e,18Yn3kXtr57fuZKKY9GuPAUtAYAJBjgCVC,1FifzeTmx6eBXPSnN2P2AfBXyQ6wi3NUnV,"4684.60695671","440.4395438596493","2063286.15118"
"2015-12-14",e200e43fb79c69d86c7392f3c5e7bb3377eb56901432c31e073a9deea95fc072,1HK5FvuFKLfy2TcQPUhH6fc9iQ4Gicv817,18GibtjTHFpYkQLCD6zi8yj54zBgR4joYn,"4889.62817991","440.4395438596493","2153585.60520"
"2015-12-14",e33c13332eb6c9758823f0dedc9ccd029cee619b16e62fa55e98c7c4b01a0051,19nKx7FeDJHviEU5qt7oBpPNPDk1aX8nNa,12rAo69JSriFHviUpVY1aBwVF9t92KrjHp,"4875.29171493","440.4395438596493","2147271.25911"
"2015-12-14",819dcb198d22823f2a4a0d7f25fd9ece76f9ea9375912f56326556bf718bd2c8,1KZJTHC42KuH7yawCUiCJzXXdkzqdeUUH7,18Yn3kXtr57fuZKKY9GuPAUtAYAJBjgCVC,"4686.16333446","440.4395438596493","2063971.64148"
"2015-12-14",971f2e7a97dabbc2496687e132a30e713c71d067abb85f9d1f6d8a4cc303a163,16ZeEgT1hwT3kJ7bBqADGXH3nrjAVWtEY4,1HK5FvuFKLfy2TcQPUhH6fc9iQ4Gicv817,"4890.55343487","440.4395438596493","2153993.12408"
"2015-12-14",a256dae5958b1d43e89f2927cb9a391da93804a064594a5964d360fca8851e19,14Ur78M1Vq85hPsbLSPQnrxDC78SwHrLXN,1KZJTHC42KuH7yawCUiCJzXXdkzqdeUUH7,"4693.08667276","440.4395438596493","2067020.95344"
"2015-12-14",1c9bbccc339d4769083d870eb21eac227051f9964dba8d605794e0d29001820c,1NhLbz4yqiQYgGqzUs11WU4u2hRPS9SNfB,19nKx7FeDJHviEU5qt7oBpPNPDk1aX8nNa,"4878.37210493","440.4395438596493","2148627.98467"
"2015-12-14",6c1358830efbdecbea1e63d69ca12b58c8a535bd7090347aff0d8ebd842adf54,12nXirj5vAJzUXKWNP6FZC78SYgprwNboB,14Ur78M1Vq85hPsbLSPQnrxDC78SwHrLXN,"4697.71282134","440.4395438596493","2069058.49221"
"2015-12-14",374227acff137ee056c5e95336c23f2e39dc4efc0a3772bf4223a24f4016e281,1CWDJYf9Gsf6Q4n9f6Xs7DYZR35cfhodMa,16ZeEgT1hwT3kJ7bBqADGXH3nrjAVWtEY4,"4891.54353487","440.4395438596493","2154429.20327"
"2015-12-14",c45e6961868ec5b68a08d64db65df1cf9312b988b6b51fbd9efefc37e1d45a92,13yg96Jb8U2XCebY5yMXvD9mPgqibiUQrQ,1NhLbz4yqiQYgGqzUs11WU4u2hRPS9SNfB,"4878.67210493","440.4395438596493","2148760.11654"
"2015-12-14",79ee8fbd09d262ee5715a8d5b4b7b26d4fb67dc7fec540e0a95d070d01459e2a,1LAPsjxJXHWQNUDu6Fem9TazuWAhScXvKF,12nXirj5vAJzUXKWNP6FZC78SYgprwNboB,"4699.64292134","440.4395438596493","2069908.58458"
"2015-12-14",188c4c23c8c852394fd626d30851dc4ea2672c282a6224397d9ce56fec7a4569,1KinN5GzUcDZmXTkiTFDPXaatchePmh11v,1CWDJYf9Gsf6Q4n9f6Xs7DYZR35cfhodMa,"4893.83149321","440.4395438596493","2155436.91060"
"2015-12-14",fa46abd5f8262093a80c236add550e06ca2d75fc8674e81948339ff9c4638946,12HvuRtFpj2PEewXJpSiHZUtY8HeGNQ6HJ,13yg96Jb8U2XCebY5yMXvD9mPgqibiUQrQ,"4882.67220493","440.4395438596493","2150521.91876"
"2015-12-14",55c25aa20ffe5e859f5634bf46876e8a06a9191c2574790f8fededa88c8c22fc,1JMX73QwVgC7PyHsjNCD4KSVQ7chzboCGM,1LAPsjxJXHWQNUDu6Fem9TazuWAhScXvKF,"4700.79015237","440.4395438596493","2070413.87049"
"2015-12-14",52ab6c6980fa1e441ed8e081d0d862e1be685c2f3d140f37007f7d5f2f6672cd,126hTbDZb7xBHHEVA2fpPnRd1T4YbUrqLj,1KinN5GzUcDZmXTkiTFDPXaatchePmh11v,"4894.83159321","440.4395438596493","2155877.39418"
"2015-12-14",52ab6c6980fa1e441ed8e081d0d862e1be685c2f3d140f37007f7d5f2f6672cd,126hTbDZb7xBHHEVA2fpPnRd1T4YbUrqLj,1KinN5GzUcDZmXTkiTFDPXaatchePmh11v,"4894.83159321","440.4395438596493","2155877.39418"
"2015-12-14",4d7788cdab4c841ccab8b60e9c7b4178decd9398e604dfecfa0360a10e904359,1CWhbXs7Drrzr5ufCCc9CHD7U6jAZdpooE,12HvuRtFpj2PEewXJpSiHZUtY8HeGNQ6HJ,"4882.99428465","440.4395438596493","2150663.77540"
"2015-12-14",4d7788cdab4c841ccab8b60e9c7b4178decd9398e604dfecfa0360a10e904359,1CWhbXs7Drrzr5ufCCc9CHD7U6jAZdpooE,12HvuRtFpj2PEewXJpSiHZUtY8HeGNQ6HJ,"4882.99428465","440.4395438596493","2150663.77540"
"2015-12-14",e5503362f50806cc04c38c68f713fa2f4ddd8b290fc20fad1fe7778051938146,1aN2TExEJ5e9aep6WeVrHiFhPoMiHrzYx,1JMX73QwVgC7PyHsjNCD4KSVQ7chzboCGM,"4710.79015237","440.4395438596493","2074818.26593"
"2015-12-14",e5503362f50806cc04c38c68f713fa2f4ddd8b290fc20fad1fe7778051938146,1aN2TExEJ5e9aep6WeVrHiFhPoMiHrzYx,1JMX73QwVgC7PyHsjNCD4KSVQ7chzboCGM,"4710.79015237","440.4395438596493","2074818.26593"
"2015-12-14",36c664bc19a0d9c5cac53aae797fe80197917d200447a2609cd28ab741bad3ea,13ZEegamZAKzZVfgnSBf3MFybhwaXu33cx,1CWhbXs7Drrzr5ufCCc9CHD7U6jAZdpooE,"4884.33178465","440.4395438596493","2151252.86329"
"2015-12-14",11fb62f7659d14007b15f828468d52d9d5d8d67bd136ce9bdd639e285a9b640b,17srxBFFhQJQvkkSr3GSYfA9vNBRCQ9U4S,1aN2TExEJ5e9aep6WeVrHiFhPoMiHrzYx,"4712.60485237","440.4395438596493","2075617.53157"
"2015-12-14",1024c016fa4134ab728ebbc3533a874c275f0bb0eced1fabe96b594ed018862f,1KGqnirvqZpCDwu3L9uobhWtp6mpLz8wjw,17srxBFFhQJQvkkSr3GSYfA9vNBRCQ9U4S,"4726.70495237","440.4395438596493","2081827.77318"
"2015-12-14",5fc19ff2fd32a51cb701c6f42a0f2665f13bce1c054bc659021b293470ed61f3,14tNUvgMUt9a8pk4cW3KfYcauFqwSAmdYX,126hTbDZb7xBHHEVA2fpPnRd1T4YbUrqLj,"4913.83169321","440.4395438596493","2164245.78956"
"2015-12-14",30773679449f5b5e4f77754c60fac662f68d3f11a5b0ebf314af3afb1e9ba1b1,1Dxv5YPVto522NJ9VwRmsZXNGW7zCd1aJf,13ZEegamZAKzZVfgnSBf3MFybhwaXu33cx,"4884.35178465","440.4395438596493","2151261.67208"
"2015-12-14",28fd54c8d1ceea5c7277058273484be0423b73bc0382f73af8baf7fd811b3ec4,19RZSmPEjunP5dqtZ8nWZacwC6RUkamGpw,1KGqnirvqZpCDwu3L9uobhWtp6mpLz8wjw,"4735.72700309","440.4395438596493","2085801.44108"
"2015-12-14",8ce7658bf3ad3ce1a503e130a7db373246709a5658f0bc6a225002d1125c4695,1BjVE22VuE32Y4RyFx3rvb5qqtq2kf8C7V,14tNUvgMUt9a8pk4cW3KfYcauFqwSAmdYX,"4919.2219971","440.4395438596493","2166619.8925"
"2015-12-14",ad35713409750ef1ec6392a1c7662d449edf85b6d2c0108850eb6d383faf7924,142UGXkqoSAt19Jwnf6zHdbji3ci28kssi,1Dxv5YPVto522NJ9VwRmsZXNGW7zCd1aJf,"4918.38188465","440.4395438596493","2166249.87380"
"2015-12-14",da32178b72b87ac99f9b4e1a8a0a7a59edcdef5a31fe4a15882eb3884f9c57ad,14uZjVw39Lgmeyz5PYB4fiFUNy5qkNfNhW,19RZSmPEjunP5dqtZ8nWZacwC6RUkamGpw,"4742.61100309","440.4395438596493","2088833.42690"
"2015-12-14",17ce86a186983ed7ede5d579d08f003f89e15b6b02a199b0fbf85af7b6c95da1,1NDL8L1HgbGBQ1qtZtRTTzyEgAMbahjY54,1BjVE22VuE32Y4RyFx3rvb5qqtq2kf8C7V,"4930.50165772","440.4395438596493","2171587.90113"
"2015-12-14",e12e1d15151f0f6a481847c2defe8ea3f75c3d2b999a7f7978be248041eb896d,1LYsCDqg7xSeoDqXSBkAUy66NyVimtmtF9,142UGXkqoSAt19Jwnf6zHdbji3ci28kssi,"4919.00098454","440.4395438596493","2166522.54988"
"2015-12-14",2fca49aea7f37d01f8096621de9046a070efbd01bc3ba40104d9f4b2c641ffd9,1C5NWZAdE47aTsqRLh2BcgUB2DRatvFkuW,14uZjVw39Lgmeyz5PYB4fiFUNy5qkNfNhW,"4742.81722346","440.4395438596493","2088924.25451"
"2015-12-14",f27534b53d7adb992a77d6f98cc163b0c64db61f1edbc01a787c32ec005809ef,1My8jb92Z8njRzbiyigwAgydcXMSiELbaY,1LYsCDqg7xSeoDqXSBkAUy66NyVimtmtF9,"4921.27112903","440.4395438596493","2167522.41128"
"2015-12-14",2342d46361bd9fb7518973ec71c2504eab77c8667be1c0d85215e027e3ddbec4,1Psdyreiw9PzGrRLSWccFHpE2ic7WkffyX,1C5NWZAdE47aTsqRLh2BcgUB2DRatvFkuW,"4749.45192346","440.4395438596493","2091846.43875"
"2015-12-14",6ff9b42c42c056ab77d2d2de5b5d8d17ccd2e69e4e923abe7de0556fd7ce5857,161wbUgLYMvcpaqnBrxByoBo5VRCUK6Xpr,1NDL8L1HgbGBQ1qtZtRTTzyEgAMbahjY54,"4930.72876217","440.4395438596493","2171687.92691"
"2015-12-14",e0fb6358e9677bd077c0c25a757aaa7c90a8da4513e8cc3f1d1bb5d8fdc5085c,1FH1MNp1G3fwFNo6iNiFiNM8nGzU2tbHjc,1My8jb92Z8njRzbiyigwAgydcXMSiELbaY,"4923.33512903","440.4395438596493","2168431.47850"
"2015-12-14",fc16f3fab5f8f5fd8bb09bb9673341f3ba6a9e7f2779903141a8b779f7592eb4,1LenaoEr3vN5DK1FHaWNYbab7THVBbBjD5,1Psdyreiw9PzGrRLSWccFHpE2ic7WkffyX,"4749.54612346","440.4395438596493","2091887.92816"
"2015-12-14",a4231497e8283acda4fbfaf1f8960b13ddefe5f13cee0a8fbd9e1c097a04a9a8,1DDRDo4vj1vUyYRitYLZwjDejCUScsDrwx,161wbUgLYMvcpaqnBrxByoBo5VRCUK6Xpr,"4939.7408129","440.4395438596493","2175657.1904"
"2015-12-14",6326e7c29ff889ef9a1cd231b2e114aec74cc93ca3ad55bfbcfa13e3748792b6,1B8DwAQa34AxEjc2WX3XisZat2Ki4LAFYq,1FH1MNp1G3fwFNo6iNiFiNM8nGzU2tbHjc,"4926.50012903","440.4395438596493","2169825.46965"
"2015-12-14",978683aad87d7f878f36af0594ab9f353a360e1155a1dea391dc318f59d792ab,1q9utCs55za27AbkvsbhQJnk24V4nvPBn,1LenaoEr3vN5DK1FHaWNYbab7THVBbBjD5,"4799.54582349","440.4395438596493","2113909.77323"
"2015-12-14",d282b4b071c9874200bdf24a32e431755d84ec1f97ee2db721356ff313b7ab9e,13Hjg2HJamqc9kyFYFKhguWQwfhFS6p2kD,1q9utCs55za27AbkvsbhQJnk24V4nvPBn,"4799.56951452","440.4395438596493","2113920.20770"
"2015-12-14",959bc65a83693dad0e6c430ca8ad3d174abf3ce61d454baba42d5664b5cd4790,17Bu8XyxNgxwQLE4mgQNWp4bBsv35D19io,13Hjg2HJamqc9kyFYFKhguWQwfhFS6p2kD,"4799.89552182","440.4395438596493","2114063.79420"
"2015-12-14",b534eb16d7fcb1518eda6839178d8332a6ea7dde01c43a83afd17ea6466d9d8d,19aEw8aNx52dWFmjRX8u3MP3Ayrkm1R2uA,17Bu8XyxNgxwQLE4mgQNWp4bBsv35D19io,"4819.89562182","440.4395438596493","2122872.62913"
"2015-12-14",87e133db44ca6369dbbc372e4ba332e110836b1845154879dba306d4e9d93239,136BWPyfeMiShJBAnvjq6AFATQnUWaDWic,19aEw8aNx52dWFmjRX8u3MP3Ayrkm1R2uA,"4820.34892826","440.4395438596493","2123072.28321"
"2015-12-14",8594c680584df6230932a5f22dfd60acadee112b4bef6019f5a424b22d4ca7cd,1NWbincLqRePuZk1xxr4Ym15xrSiqU6y1M,136BWPyfeMiShJBAnvjq6AFATQnUWaDWic,"4821.85885392","440.4395438596493","2123737.31418"
"2015-12-14",d63a4cd31bc5beca0940366356f22201fe140c02c390498ba9a2b61aab1e0f96,13SekyJw1T6vRg4AKpiMpA7Gt9twqayPmw,1NWbincLqRePuZk1xxr4Ym15xrSiqU6y1M,"4828.73085392","440.4395438596493","2126764.01472"
"2015-12-14",e325776770650cf350deb0f63a897db4e407433cd6d4df01047c17765ea1bdea,1PqGXDaGnhS3qPAssSvobfuXnRrA15e9mB,13SekyJw1T6vRg4AKpiMpA7Gt9twqayPmw,"4831.05582535","440.4395438596493","2127788.02408"
"2015-12-14",3b94e3670fd10a7b219496efd56f99a4d9603bf1eb395ee3e8eeada1a63e1e2d,1DSGqmz1w8jaDP1B8UFBABPAU2AgbfcrzP,1PqGXDaGnhS3qPAssSvobfuXnRrA15e9mB,"4831.06591959","440.4395438596493","2127792.46998"
